ID,SiteFK,Circle,Orientation,Code,Species
1000002619,177,265,B,CFDGWUE,"Red oak"
1000002620,177,265,C,CFDGWUF,"Red oak"
1000002621,177,265,D,CFDGWUG,Rhododendron
1000002622,177,265,E,CFDGWUH,Rhododendron
1000002623,177,266,A,CFDGWUI,Serviceberry
1000002624,177,266,B,CFDGWUJ,Serviceberry
1000002625,177,266,C,CFDGWUK,Sourwood
1000002626,177,266,D,CFDGWUL,"Striped maple"
1000002627,177,266,E,CFDGWUM,"Striped maple"
1000002628,177,267,A,CFDGWUN,"White ash"
1000002629,177,267,B,CFDGWUO,"Witch hazel"
1000002630,177,267,C,CFDGWUP,"Witch hazel"
1000002631,177,267,D,CFDGWUQ,"Yellow birch"
1000002632,177,267,E,CFDGWUR,"Yellow birch"
1000002633,177,268,A,CFDGWUS,8
1000002634,177,268,B,CFDGWUT,8
1000002635,177,268,C,CFDGWUU,9
1000002636,177,268,D,CFDGWUV,9
1000002637,177,268,E,CFDGWUW,"American chestnut"
1000002638,177,269,A,CFDGWUX,"American chestnut"
1000002639,177,269,B,CFDGWUY,"Red maple"
1000002640,177,269,C,CFDGWUZ,"Red maple"
1000002641,177,269,D,CFDGWVA,"Red oak"
1000002642,177,269,E,CFDGWVB,"Red oak"
1000002643,177,270,A,CFDGWVC,Serviceberry
1000002644,177,270,B,CFDGWVD,Serviceberry
1000002645,177,270,C,CFDGWVE,"Striped maple"
1000002646,177,270,D,CFDGWVF,"Striped maple"
1000002647,177,270,E,CFDGWVG,8
1000002648,177,271,A,CFDGWVH,8
1000002649,177,271,B,CFDGWVI,9
1000002650,177,271,C,CFDGWVJ,9
1000002651,177,271,D,CFDGWVK,"American chestnut"
1000002652,177,271,E,CFDGWVL,"American chestnut"
1000002653,177,272,A,CFDGWVM,"Red maple"
1000002654,177,272,B,CFDGWVN,"Red maple"
1000002655,177,272,C,CFDGWVO,"Red oak"
1000002656,177,272,D,CFDGWVP,"Red oak"
1000002657,177,272,E,CFDGWVQ,"Striped maple"
1000002658,177,273,A,CFDGWVR,"Striped maple"
1000002659,177,273,B,CFDGWVS,8
1000002660,177,273,C,CFDGWVT,8
1000002661,177,273,D,CFDGWVU,9
1000002662,177,273,E,CFDGWVV,9
1000002663,177,274,A,CFDGWVW,"American chestnut"
1000002664,177,274,B,CFDGWVX,"American chestnut"
1000002665,177,274,C,CFDGWVY,"Red maple"
1000002666,177,274,D,CFDGWVZ,"Red maple"
1000002667,177,274,E,CFDGWWA,"Red oak"
1000002668,177,275,A,CFDGWWB,"Red oak"
1000002669,177,275,B,CFDGWWC,"Striped maple"
1000002670,177,275,C,CFDGWWD,"Striped maple"
1000002671,177,275,D,CFDGWWE,8
1000002672,177,275,E,CFDGWWF,8
1000002673,177,276,A,CFDGWWG,9
1000002674,177,276,B,CFDGWWH,9
1000002675,177,276,C,CFDGWWI,"American chestnut"
1000002676,177,276,D,CFDGWWJ,"American chestnut"
1000002677,177,276,E,CFDGWWK,"Red maple"
1000002678,177,277,A,CFDGWWL,"Red maple"
1000002679,177,277,B,CFDGWWM,"Red oak"
1000002680,177,277,C,CFDGWWN,"Red oak"
1000002681,177,277,D,CFDGWWO,"Striped maple"
1000002682,177,277,E,CFDGWWP,"Striped maple"
1000002683,177,278,A,CFDGWWQ,"American chestnut"
1000002684,177,278,B,CFDGWWR,"American chestnut"
1000002685,177,278,C,CFDGWWS,"Red maple"
1000002686,177,278,D,CFDGWWT,"Red maple"
1000002687,177,278,E,CFDGWWU,"Red oak"
1000002688,177,279,A,CFDGWWV,"Red oak"
1000002689,177,279,B,CFDGWWW,Serviceberry
1000002690,177,279,C,CFDGWWX,Serviceberry
1000002691,177,279,D,CFDGWWY,"Striped maple"
1000002692,177,279,E,CFDGWWZ,"Striped maple"
1000002693,177,280,A,CFDGWXA,8
1000002694,177,280,B,CFDGWXB,8
1000002695,177,280,C,CFDGWXC,9
1000002696,177,280,D,CFDGWXD,9
1000002697,177,280,E,CFDGWXE,"American chestnut"
1000002698,177,281,A,CFDGWXF,"American chestnut"
1000002699,177,281,B,CFDGWXG,"Black cherry"
1000002700,177,281,C,CFDGWXH,"Black gum"
1000002701,177,281,D,CFDGWXI,"Black locust"
1000002702,177,281,E,CFDGWXJ,"Black locust"
1000002703,177,282,A,CFDGWXK,"Chestnut oak"
1000002704,177,282,B,CFDGWXL,"Chestnut oak"
1000002705,177,282,C,CFDGWXM,"Cucumber magnolia"
1000002706,177,282,D,CFDGWXN,"Mountain winterberry"
1000002707,177,282,E,CFDGWXO,"Red maple"
1000002708,177,283,A,CFDGWXP,"Red maple"
1000002709,177,283,B,CFDGWXQ,"Red oak"
1000002710,177,283,C,CFDGWXR,"Red oak"
1000002711,177,283,D,CFDGWXS,Rhododendron
1000002712,177,283,E,CFDGWXT,Rhododendron
1000002713,177,284,A,CFDGWXU,Serviceberry
1000002714,177,284,B,CFDGWXV,Serviceberry
1000002715,177,284,C,CFDGWXW,"Striped maple"
1000002716,177,284,D,CFDGWXX,"Striped maple"
1000002717,177,284,E,CFDGWXY,"Yellow birch"
1000002718,177,285,A,CFDGWXZ,"Yellow birch"
1000002719,177,285,B,CFDGWYA,"American chestnut"
1000002720,177,285,C,CFDGWYB,"American chestnut"
1000002721,177,285,D,CFDGWYC,"Black cherry"
1000002722,177,285,E,CFDGWYD,"Black cherry"
1000002723,177,286,A,CFDGWYE,"Fraser magnolia"
1000002724,177,286,B,CFDGWYF,"Fraser magnolia"
1000002725,177,286,C,CFDGWYG,"Mountain winterberry"
1000002726,177,286,D,CFDGWYH,"Mountain winterberry"
1000002727,177,286,E,CFDGWYI,"Red maple"
1000002728,177,287,A,CFDGWYJ,"Red maple"
1000002729,177,287,B,CFDGWYK,Rhododendron
1000002730,177,287,C,CFDGWYL,Rhododendron
1000002731,177,287,D,CFDGWYM,Serviceberry
1000002732,177,287,E,CFDGWYN,Serviceberry
1000002733,177,288,A,CFDGWYO,"Striped maple"
1000002734,177,288,B,CFDGWYP,"Striped maple"
1000002735,177,288,C,CFDGWYQ,"Sugar maple"
1000002736,177,288,D,CFDGWYR,"Sugar maple"
1000002737,177,288,E,CFDGWYS,"White ash"
1000002738,177,289,A,CFDGWYT,"White ash"
1000002739,177,289,B,CFDGWYU,"Witch hazel"
1000002740,177,289,C,CFDGWYV,"American chestnut"
1000002741,177,289,D,CFDGWYW,"American chestnut"
1000002742,177,289,E,CFDGWYX,"Black cherry"
1000002743,177,290,A,CFDGWYY,"Black cherry"
1000002744,177,290,B,CFDGWYZ,"Black locust"
1000002745,177,290,C,CFDGWZA,"Black locust"
1000002746,177,290,D,CFDGWZB,Buckeye
1000002747,177,290,E,CFDGWZC,"Mountain winterberry"
1000002748,177,291,A,CFDGWZD,"Mountain winterberry"
1000002749,177,291,B,CFDGWZE,"Pignut hickory"
1000002750,177,291,C,CFDGWZF,"Red maple"
1000002751,177,291,D,CFDGWZG,"Red maple"
1000002752,177,291,E,CFDGWZH,"Red oak"
1000002753,177,292,A,CFDGWZI,Rhododendron
1000002754,177,292,B,CFDGWZJ,Rhododendron
1000002755,177,292,C,CFDGWZK,"Striped maple"
1000002756,177,292,D,CFDGWZL,"Striped maple"
1000002757,177,292,E,CFDGWZM,"Sugar maple"
1000002758,177,293,A,CFDGWZN,"White ash"
1000002759,177,293,B,CFDGWZO,"Witch hazel"
1000002760,177,293,C,CFDGWZP,"Witch hazel"
1000002761,177,293,D,CFDGWZQ,"American beech"
1000002762,177,293,E,CFDGWZR,"American beech"
1000002763,177,294,A,CFDGWZS,Buckeye
1000002764,177,294,B,CFDGWZT,"Fraser magnolia"
1000002765,177,294,C,CFDGWZU,"Fraser magnolia"
1000002766,177,294,D,CFDGWZV,"Mountain winterberry"
1000002767,177,294,E,CFDGWZW,Rhododendron
1000002768,177,295,A,CFDGWZX,Rhododendron
1000002769,177,295,B,CFDGWZY,"Witch hazel"
1000002770,177,295,C,CFDGWZZ,"Witch hazel"
1000002771,177,295,D,CFDGXAA,"Yellow birch"
1000002772,177,295,E,CFDGXAB,"Yellow birch"
1000002773,177,296,A,CFDGXAC,"Mountain winterberry"
1000002774,177,296,B,CFDGXAD,Rhododendron
1000002775,177,296,C,CFDGXAE,Rhododendron
1000002776,177,296,D,CFDGXAF,"Yellow birch"
1000002777,177,296,E,CFDGXAG,"Yellow birch"
1000002778,177,297,A,CFDGXAH,"American chestnut"
1000002779,177,297,B,CFDGXAI,"Black birch"
1000002780,177,297,C,CFDGXAJ,"Black birch"
1000002781,177,297,D,CFDGXAK,"Mountain winterberry"
1000002782,177,297,E,CFDGXAL,"Mountain winterberry"
1000002783,177,298,A,CFDGXAM,"Red maple"
1000002784,177,298,B,CFDGXAN,"Red maple"
1000002785,177,298,C,CFDGXAO,Rhododendron
1000002786,177,298,D,CFDGXAP,Rhododendron
1000002787,177,298,E,CFDGXAQ,Serviceberry
1000002788,177,299,A,CFDGXAR,Serviceberry
1000002789,177,299,B,CFDGXAS,"Striped maple"
1000002790,177,299,C,CFDGXAT,"Striped maple"
1000002791,177,299,D,CFDGXAU,"Sugar maple"
1000002792,177,299,E,CFDGXAV,"Sugar maple"
1000002793,177,300,A,CFDGXAW,"Tulip poplar"
1000002794,177,300,B,CFDGXAX,"Tulip poplar"
1000002795,177,300,C,CFDGXAY,"White ash"
1000002796,177,300,D,CFDGXAZ,"White ash"
1000002797,177,300,E,CFDGXBA,"Witch hazel"
1000002798,177,301,A,CFDGXBB,"Witch hazel"
1000002799,177,301,B,CFDGXBC,"Yellow birch"
1000002800,177,301,C,CFDGXBD,"Yellow birch"
1000002801,177,301,D,CFDGXBE,"American beech"
1000002802,177,301,E,CFDGXBF,"American beech"
1000002803,177,302,A,CFDGXBG,Basswood
1000002804,177,302,B,CFDGXBH,Rhododendron
1000002805,177,302,C,CFDGXBI,Rhododendron
1000002806,177,302,D,CFDGXBJ,"Yellow birch"
1000002807,177,302,E,CFDGXBK,"Yellow birch"
1000002808,177,303,A,CFDGXBL,"American chestnut"
1000002809,177,303,B,CFDGXBM,Basswood
1000002810,177,303,C,CFDGXBN,"Fraser magnolia"
1000002811,177,303,D,CFDGXBO,Rhododendron
1000002812,177,303,E,CFDGXBP,Rhododendron
1000002813,177,304,A,CFDGXBQ,"Witch hazel"
1000002814,177,304,B,CFDGXBR,"Yellow birch"
1000002815,177,304,C,CFDGXBS,"Yellow birch"
1000002816,177,304,D,CFDGXBT,"American chestnut"
1000002817,177,304,E,CFDGXBU,"American chestnut"
1000002818,177,305,A,CFDGXBV,"Black birch"
1000002819,177,305,B,CFDGXBW,"Black birch"
1000002820,177,305,C,CFDGXBX,"Black cherry"
1000002821,177,305,D,CFDGXBY,"Cucumber magnolia"
1000002822,177,305,E,CFDGXBZ,"Cucumber magnolia"
1000002823,177,306,A,CFDGXCA,"Fraser magnolia"
1000002824,177,306,B,CFDGXCB,"Fraser magnolia"
1000002825,177,306,C,CFDGXCC,"Mountain winterberry"
1000002826,177,306,D,CFDGXCD,"Mountain winterberry"
1000002827,177,306,E,CFDGXCE,"Red maple"
1000002828,177,307,A,CFDGXCF,"Red maple"
1000002829,177,307,B,CFDGXCG,"Red oak"
1000002830,177,307,C,CFDGXCH,"Red oak"
1000002831,177,307,D,CFDGXCI,Rhododendron
1000002832,177,307,E,CFDGXCJ,Rhododendron
1000002833,177,308,A,CFDGXCK,Serviceberry
1000002834,177,308,B,CFDGXCL,Serviceberry
1000002835,177,308,C,CFDGXCM,"Striped maple"
1000002836,177,308,D,CFDGXCN,"Striped maple"
1000002837,177,308,E,CFDGXCO,"White ash"
1000002838,177,309,A,CFDGXCP,"Witch hazel"
1000002839,177,309,B,CFDGXCQ,"Witch hazel"
1000002840,177,309,C,CFDGXCR,"Yellow birch"
1000002841,177,309,D,CFDGXCS,"Yellow birch"
1000002842,177,309,E,CFDGXCT,"American chestnut"
1000002843,177,310,A,CFDGXCU,"American chestnut"
1000002844,177,310,B,CFDGXCV,"Black cherry"
1000002845,177,310,C,CFDGXCW,"Cucumber magnolia"
1000002846,177,310,D,CFDGXCX,"Mountain winterberry"
1000002847,177,310,E,CFDGXCY,"Mountain winterberry"
1000002848,177,311,A,CFDGXCZ,"Red maple"
1000002849,177,311,B,CFDGXDA,"Red maple"
1000002850,177,311,C,CFDGXDB,"Red oak"
1000002851,177,311,D,CFDGXDC,"Red oak"
1000002852,177,311,E,CFDGXDD,Rhododendron
1000002853,177,312,A,CFDGXDE,Rhododendron
1000002854,177,312,B,CFDGXDF,Serviceberry
1000002855,177,312,C,CFDGXDG,Serviceberry
1000002856,177,312,D,CFDGXDH,"Striped maple"
1000002857,177,312,E,CFDGXDI,"Striped maple"
1000002858,177,313,A,CFDGXDJ,"White ash"
1000002859,177,313,B,CFDGXDK,"Witch hazel"
1000002860,177,313,C,CFDGXDL,"Witch hazel"
1000002861,177,313,D,CFDGXDM,"Yellow birch"
1000002862,177,313,E,CFDGXDN,"Yellow birch"
1000002863,177,314,A,CFDGXDO,"American beech"
1000002864,177,314,B,CFDGXDP,"American chestnut"
1000002865,177,314,C,CFDGXDQ,"American chestnut"
1000002866,177,314,D,CFDGXDR,"Black birch"
1000002867,177,314,E,CFDGXDS,"Black birch"
1000002868,177,315,A,CFDGXDT,"Black locust"
1000002869,177,315,B,CFDGXDU,"Black locust"
1000002870,177,315,C,CFDGXDV,"Chestnut oak"
1000002871,177,315,D,CFDGXDW,"Chestnut oak"
1000002872,177,315,E,CFDGXDX,"Pignut hickory"
1000002873,177,316,A,CFDGXDY,"Pignut hickory"
1000002874,177,316,B,CFDGXDZ,"Red maple"
1000002875,177,316,C,CFDGXEA,"Red maple"
1000002876,177,316,D,CFDGXEB,"Red oak"
1000002877,177,316,E,CFDGXEC,"Red oak"
1000002878,177,317,A,CFDGXED,Rhododendron
1000002879,177,317,B,CFDGXEE,Rhododendron
1000002880,177,317,C,CFDGXEF,Serviceberry
1000002881,177,317,D,CFDGXEG,Serviceberry
1000002882,177,317,E,CFDGXEH,"Striped maple"
1000002883,177,318,A,CFDGXEI,"Striped maple"
1000002884,177,318,B,CFDGXEJ,"Tulip poplar"
1000002885,177,318,C,CFDGXEK,"White oak"
1000002886,177,318,D,CFDGXEL,"White oak"
1000002887,177,318,E,CFDGXEM,"White ash"
1000002888,177,319,A,CFDGXEN,"White ash"
1000002889,177,319,B,CFDGXEO,"Witch hazel"
1000002890,177,319,C,CFDGXEP,"Witch hazel"
1000002891,177,319,D,CFDGXEQ,"Yellow birch"
1000002892,177,319,E,CFDGXER,"Yellow birch"
1000002893,177,320,A,CFDGXES,8
1000002894,177,320,B,CFDGXET,8
1000002895,177,320,C,CFDGXEU,9
1000002896,177,320,D,CFDGXEV,9
1000002897,177,320,E,CFDGXEW,"American beech"
1000002898,177,321,A,CFDGXEX,"American beech"
1000002899,177,321,B,CFDGXEY,"American chestnut"
1000002900,177,321,C,CFDGXEZ,"American chestnut"
1000002901,177,321,D,CFDGXFA,"Black birch"
1000002902,177,321,E,CFDGXFB,"Black birch"
1000002903,177,322,A,CFDGXFC,"Black gum"
1000002904,177,322,B,CFDGXFD,"Black gum"
1000002905,177,322,C,CFDGXFE,"Red maple"
1000002906,177,322,D,CFDGXFF,"Red maple"
1000002907,177,322,E,CFDGXFG,"Red oak"
1000002908,177,323,A,CFDGXFH,"Red oak"
1000002909,177,323,B,CFDGXFI,Serviceberry
1000002910,177,323,C,CFDGXFJ,Serviceberry
1000002911,177,323,D,CFDGXFK,"Striped maple"
1000002912,177,323,E,CFDGXFL,"Striped maple"
1000002913,177,324,A,CFDGXFM,8
1000002914,177,324,B,CFDGXFN,8
1000002915,177,324,C,CFDGXFO,9
1000002916,177,324,D,CFDGXFP,9
1000002917,177,324,E,CFDGXFQ,"American chestnut"
1000002918,177,325,A,CFDGXFR,"American chestnut"
1000002919,177,325,B,CFDGXFS,"Black gum"
1000002920,177,325,C,CFDGXFT,"Black gum"
1000002921,177,325,D,CFDGXFU,"Red maple"
1000002922,177,325,E,CFDGXFV,"Red maple"
1000002923,177,326,A,CFDGXFW,"Red oak"
1000002924,177,326,B,CFDGXFX,"Red oak"
1000002925,177,326,C,CFDGXFY,Sassafras
1000002926,177,326,D,CFDGXFZ,"Striped maple"
1000002927,177,326,E,CFDGXGA,"Striped maple"
1000002928,177,327,A,CFDGXGB,8
1000002929,177,327,B,CFDGXGC,8
1000002930,177,327,C,CFDGXGD,9
1000002931,177,327,D,CFDGXGE,9
1000002932,177,327,E,CFDGXGF,"American chestnut"
1000002933,177,328,A,CFDGXGG,"American chestnut"
1000002934,177,328,B,CFDGXGH,"Black cherry"
1000002935,177,328,C,CFDGXGI,"Black cherry"
1000002936,177,328,D,CFDGXGJ,"Black gum"
1000002937,177,328,E,CFDGXGK,"Chestnut oak"
1000002938,177,329,A,CFDGXGL,"Chestnut oak"
1000002939,177,329,B,CFDGXGM,"Cucumber magnolia"
1000002940,177,329,C,CFDGXGN,"Cucumber magnolia"
1000002941,177,329,D,CFDGXGO,"Fraser magnolia"
1000002942,177,329,E,CFDGXGP,"Fraser magnolia"
1000002943,177,330,A,CFDGXGQ,"Mountain winterberry"
1000002944,177,330,B,CFDGXGR,"Mountain winterberry"
1000002945,177,330,C,CFDGXGS,"Pignut hickory"
1000002946,177,330,D,CFDGXGT,"Red maple"
1000002947,177,330,E,CFDGXGU,"Red maple"
1000002948,177,331,A,CFDGXGV,"Red oak"
1000002949,177,331,B,CFDGXGW,"Red oak"
1000002950,177,331,C,CFDGXGX,Rhododendron
1000002951,177,331,D,CFDGXGY,Rhododendron
1000002952,177,331,E,CFDGXGZ,Serviceberry
1000002953,177,332,A,CFDGXHA,Serviceberry
1000002954,177,332,B,CFDGXHB,"Striped maple"
1000002955,177,332,C,CFDGXHC,"Striped maple"
1000002956,177,332,D,CFDGXHD,"White ash"
1000002957,177,332,E,CFDGXHE,"Witch hazel"
1000002958,177,333,A,CFDGXHF,"Witch hazel"
1000002959,177,333,B,CFDGXHG,"American chestnut"
1000002960,177,333,C,CFDGXHH,"American chestnut"
1000002961,177,333,D,CFDGXHI,"Mountain winterberry"
1000002962,177,333,E,CFDGXHJ,"Mountain winterberry"
1000002963,177,334,A,CFDGXHK,"Red maple"
1000002964,177,334,B,CFDGXHL,"Red maple"
1000002965,177,334,C,CFDGXHM,"Red oak"
1000002966,177,334,D,CFDGXHN,"Red oak"
1000002967,177,334,E,CFDGXHO,Rhododendron
1000002968,177,335,A,CFDGXHP,Rhododendron
1000002969,177,335,B,CFDGXHQ,Serviceberry
1000002970,177,335,C,CFDGXHR,Serviceberry
1000002971,177,335,D,CFDGXHS,"Striped maple"
1000002972,177,335,E,CFDGXHT,"Striped maple"
1000002973,177,336,A,CFDGXHU,"Witch hazel"
1000002974,177,336,B,CFDGXHV,"Witch hazel"
1000002975,178,1,A,CFDGXHW,9
1000002976,178,1,B,CFDGXHX,9
1000002977,178,1,C,CFDGXHY,"American chestnut"
1000002978,178,1,D,CFDGXHZ,"American chestnut"
1000002979,178,1,E,CFDGXIA,"Red maple"
1000002980,178,2,A,CFDGXIB,"Red maple"
1000002981,178,2,B,CFDGXIC,"Red oak"
1000002982,178,2,C,CFDGXID,"Red oak"
1000002983,178,2,D,CFDGXIE,9
1000002984,178,2,E,CFDGXIF,9
1000002985,178,3,A,CFDGXIG,"American chestnut"
1000002986,178,3,B,CFDGXIH,"American chestnut"
1000002987,178,3,C,CFDGXII,"Red maple"
1000002988,178,3,D,CFDGXIJ,"Red maple"
1000002989,178,3,E,CFDGXIK,"Red oak"
1000002990,178,4,A,CFDGXIL,"Red oak"
1000002991,178,4,B,CFDGXIM,"Striped maple"
1000002992,178,4,C,CFDGXIN,"Striped maple"
1000002993,178,4,D,CFDGXIO,9
1000002994,178,4,E,CFDGXIP,9
1000002995,178,5,A,CFDGXIQ,"American chestnut"
1000002996,178,5,B,CFDGXIR,"American chestnut"
1000002997,178,5,C,CFDGXIS,"Red maple"
1000002998,178,5,D,CFDGXIT,"Red maple"
1000002999,178,5,E,CFDGXIU,"Red oak"
1000003000,178,6,A,CFDGXIV,"Red oak"
1000003001,178,6,B,CFDGXIW,"Striped maple"
1000003002,178,6,C,CFDGXIX,"Striped maple"
1000003003,178,6,D,CFDGXIY,9
1000003004,178,6,E,CFDGXIZ,"American chestnut"
1000003005,178,7,A,CFDGXJA,"American chestnut"
1000003006,178,7,B,CFDGXJB,"Red maple"
1000003007,178,7,C,CFDGXJC,"Red maple"
1000003008,178,7,D,CFDGXJD,"Red oak"
1000003009,178,7,E,CFDGXJE,"Red oak"
1000003010,178,8,A,CFDGXJF,"Striped maple"
1000003011,178,8,B,CFDGXJG,"Striped maple"
1000003012,178,8,C,CFDGXJH,9
1000003013,178,8,D,CFDGXJI,9
1000003014,178,8,E,CFDGXJJ,"American chestnut"
1000003015,178,9,A,CFDGXJK,"American chestnut"
1000003016,178,9,B,CFDGXJL,"Red maple"
1000003017,178,9,C,CFDGXJM,"Red maple"
1000003018,178,9,D,CFDGXJN,"Red oak"
1000003019,178,9,E,CFDGXJO,"Red oak"
1000003020,178,10,A,CFDGXJP,"Striped maple"
1000003021,178,10,B,CFDGXJQ,"Striped maple"
1000003022,178,10,C,CFDGXJR,9
1000003023,178,10,D,CFDGXJS,9
1000003024,178,10,E,CFDGXJT,"American chestnut"
1000003025,178,11,A,CFDGXJU,"American chestnut"
1000003026,178,11,B,CFDGXJV,"Red maple"
1000003027,178,11,C,CFDGXJW,"Red maple"
1000003028,178,11,D,CFDGXJX,"Red oak"
1000003029,178,11,E,CFDGXJY,"Red oak"
1000003030,178,12,A,CFDGXJZ,"Striped maple"
1000003031,178,12,B,CFDGXKA,"Striped maple"
1000003032,178,12,C,CFDGXKB,9
1000003033,178,12,D,CFDGXKC,9
1000003034,178,12,E,CFDGXKD,"American chestnut"
1000003035,178,13,A,CFDGXKE,"American chestnut"
1000003036,178,13,B,CFDGXKF,"Red maple"
1000003037,178,13,C,CFDGXKG,"Red maple"
1000003038,178,13,D,CFDGXKH,"Red oak"
1000003039,178,13,E,CFDGXKI,"Red oak"
1000003040,178,14,A,CFDGXKJ,"Striped maple"
1000003041,178,14,B,CFDGXKK,"Striped maple"
1000003042,178,14,C,CFDGXKL,8
1000003043,178,14,D,CFDGXKM,8
1000003044,178,14,E,CFDGXKN,9
1000003045,178,15,A,CFDGXKO,9
1000003046,178,15,B,CFDGXKP,"American chestnut"
1000003047,178,15,C,CFDGXKQ,"American chestnut"
1000003048,178,15,D,CFDGXKR,"Red maple"
1000003049,178,15,E,CFDGXKS,"Red maple"
1000003050,178,16,A,CFDGXKT,"Red oak"
1000003051,178,16,B,CFDGXKU,"Red oak"
1000003052,178,16,C,CFDGXKV,8
1000003053,178,16,D,CFDGXKW,9
1000003054,178,16,E,CFDGXKX,9
1000003055,178,17,A,CFDGXKY,"American chestnut"
1000003056,178,17,B,CFDGXKZ,"American chestnut"
1000003057,178,17,C,CFDGXLA,"Red maple"
1000003058,178,17,D,CFDGXLB,"Red maple"
1000003059,178,17,E,CFDGXLC,"Red oak"
1000003060,178,18,A,CFDGXLD,"Red oak"
1000003061,178,18,B,CFDGXLE,"Striped maple"
1000003062,178,18,C,CFDGXLF,"Striped maple"
1000003063,178,18,D,CFDGXLG,9
1000003064,178,18,E,CFDGXLH,9
1000003065,178,19,A,CFDGXLI,"American chestnut"
1000003066,178,19,B,CFDGXLJ,"American chestnut"
1000003067,178,19,C,CFDGXLK,"Red maple"
1000003068,178,19,D,CFDGXLL,"Red maple"
1000003069,178,19,E,CFDGXLM,"Red oak"
1000003070,178,20,A,CFDGXLN,"Red oak"
1000003071,178,20,B,CFDGXLO,"Striped maple"
1000003072,178,20,C,CFDGXLP,"Striped maple"
1000003073,178,20,D,CFDGXLQ,9
1000003074,178,20,E,CFDGXLR,9
1000003075,178,21,A,CFDGXLS,"American chestnut"
1000003076,178,21,B,CFDGXLT,"American chestnut"
1000003077,178,21,C,CFDGXLU,"Red maple"
1000003078,178,21,D,CFDGXLV,"Red maple"
1000003079,178,21,E,CFDGXLW,"Red oak"
1000003080,178,22,A,CFDGXLX,"Red oak"
1000003081,178,22,B,CFDGXLY,"Striped maple"
1000003082,178,22,C,CFDGXLZ,"Striped maple"
1000003083,178,22,D,CFDGXMA,9
1000003084,178,22,E,CFDGXMB,9
1000003085,178,23,A,CFDGXMC,"American chestnut"
1000003086,178,23,B,CFDGXMD,"American chestnut"
1000003087,178,23,C,CFDGXME,"Red maple"
1000003088,178,23,D,CFDGXMF,"Red maple"
1000003089,178,23,E,CFDGXMG,"Red oak"
1000003090,178,24,A,CFDGXMH,"Red oak"
1000003091,178,24,B,CFDGXMI,"Striped maple"
1000003092,178,24,C,CFDGXMJ,"Striped maple"
1000003093,178,24,D,CFDGXMK,8
1000003094,178,24,E,CFDGXML,8
1000003095,178,25,A,CFDGXMM,9
1000003096,178,25,B,CFDGXMN,9
1000003097,178,25,C,CFDGXMO,"American chestnut"
1000003098,178,25,D,CFDGXMP,"American chestnut"
1000003099,178,25,E,CFDGXMQ,"Red maple"
1000003100,178,26,A,CFDGXMR,"Red maple"
1000003101,178,26,B,CFDGXMS,"Red oak"
1000003102,178,26,C,CFDGXMT,"Red oak"
1000003103,178,26,D,CFDGXMU,"Striped maple"
1000003104,178,26,E,CFDGXMV,"Striped maple"
1000003105,178,27,A,CFDGXMW,9
1000003106,178,27,B,CFDGXMX,9
1000003107,178,27,C,CFDGXMY,"American chestnut"
1000003108,178,27,D,CFDGXMZ,"American chestnut"
1000003109,178,27,E,CFDGXNA,"Red maple"
1000003110,178,28,A,CFDGXNB,"Red maple"
1000003111,178,28,B,CFDGXNC,"Red oak"
1000003112,178,28,C,CFDGXND,"Red oak"
1000003113,178,28,D,CFDGXNE,"Striped maple"
1000003114,178,28,E,CFDGXNF,"Striped maple"
1000003115,178,29,A,CFDGXNG,8
1000003116,178,29,B,CFDGXNH,8
1000003117,178,29,C,CFDGXNI,9
1000003118,178,29,D,CFDGXNJ,9
1000003119,178,29,E,CFDGXNK,"American chestnut"
1000003120,178,30,A,CFDGXNL,"American chestnut"
1000003121,178,30,B,CFDGXNM,"Red maple"
1000003122,178,30,C,CFDGXNN,"Red maple"
1000003123,178,30,D,CFDGXNO,"Red oak"
1000003124,178,30,E,CFDGXNP,"Red oak"
1000003125,178,31,A,CFDGXNQ,"Striped maple"
1000003126,178,31,B,CFDGXNR,"Striped maple"
1000003127,178,31,C,CFDGXNS,9
1000003128,178,31,D,CFDGXNT,9
1000003129,178,31,E,CFDGXNU,"American chestnut"
1000003130,178,32,A,CFDGXNV,"American chestnut"
1000003131,178,32,B,CFDGXNW,"Red maple"
1000003132,178,32,C,CFDGXNX,"Red maple"
1000003133,178,32,D,CFDGXNY,"Red oak"
1000003134,178,32,E,CFDGXNZ,"Red oak"
1000003135,178,33,A,CFDGXOA,"Striped maple"
1000003136,178,33,B,CFDGXOB,"Striped maple"
1000003137,178,33,C,CFDGXOC,9
1000003138,178,33,D,CFDGXOD,9
1000003139,178,33,E,CFDGXOE,"American chestnut"
1000003140,178,34,A,CFDGXOF,"American chestnut"
1000003141,178,34,B,CFDGXOG,"Red maple"
1000003142,178,34,C,CFDGXOH,"Red maple"
1000003143,178,34,D,CFDGXOI,"Red oak"
1000003144,178,34,E,CFDGXOJ,"Red oak"
1000003145,178,35,A,CFDGXOK,"Striped maple"
1000003146,178,35,B,CFDGXOL,"Striped maple"
1000003147,178,35,C,CFDGXOM,8
1000003148,178,35,D,CFDGXON,8
1000003149,178,35,E,CFDGXOO,9
1000003150,178,36,A,CFDGXOP,9
1000003151,178,36,B,CFDGXOQ,"American chestnut"
1000003152,178,36,C,CFDGXOR,"American chestnut"
1000003153,178,36,D,CFDGXOS,"Red maple"
